CaseID,ActivityID,CompleteTimestamp
4201,Closed,2011-04-14 09:40:13
4202,Assign seriousness,2011-05-19 08:54:36
4202,Take in charge ticket,2011-05-19 08:54:58
4202,Resolve ticket,2011-05-19 10:52:30
4202,Closed,2011-07-06 09:00:31
4204,Assign seriousness,2012-01-20 17:05:24
4204,Take in charge ticket,2012-01-23 08:18:28
4204,Wait,2012-02-01 11:15:21
4204,Take in charge ticket,2012-02-15 16:18:43
4204,Resolve ticket,2012-02-27 09:19:36
4204,Closed,2012-03-13 09:19:48
4205,Insert ticket,2010-09-17 09:48:33
4205,Assign seriousness,2010-09-17 09:48:59
4205,Take in charge ticket,2010-09-17 09:49:26
4205,Resolve ticket,2010-09-17 09:49:39
4205,Closed,2010-10-31 10:50:57
4206,Assign seriousness,2010-09-14 13:39:29
4206,Take in charge ticket,2010-09-22 14:58:57
4206,Resolve ticket,2010-09-22 15:21:30
4206,Closed,2010-11-12 14:40:31
4207,Assign seriousness,2010-04-13 10:17:23
4207,Take in charge ticket,2010-04-14 07:25:56
4207,Resolve ticket,2010-04-14 08:31:36
4207,Closed,2010-05-14 10:20:26
4209,Assign seriousness,2010-08-18 10:21:47
4209,Assign seriousness,2010-08-30 15:41:05
4209,Take in charge ticket,2010-09-03 12:07:46
4209,Resolve ticket,2010-09-03 12:11:02
4209,Closed,2010-09-18 12:11:24
4210,Assign seriousness,2011-12-14 11:59:56
4210,Assign seriousness,2011-12-16 13:53:14
4210,Take in charge ticket,2011-12-16 13:53:20
4210,Wait,2011-12-19 16:59:36
4210,Resolve ticket,2011-12-20 10:14:46
4210,Closed,2012-01-15 02:02:28
4211,Assign seriousness,2011-02-24 08:14:49
4211,Take in charge ticket,2011-02-24 16:08:38
4211,Resolve ticket,2011-03-09 16:47:31
4211,Closed,2011-04-09 07:20:51
4212,Assign seriousness,2011-09-22 07:27:13
4212,Take in charge ticket,2011-09-22 16:00:11
4212,Resolve ticket,2011-09-23 09:55:01
4212,Closed,2011-10-27 07:30:37
4216,Assign seriousness,2011-06-27 13:13:06
4216,Assign seriousness,2011-06-27 13:13:18
4216,Take in charge ticket,2011-07-05 07:34:32
4216,Resolve ticket,2011-07-05 14:55:15
4216,Closed,2011-07-28 13:20:27
4217,Assign seriousness,2011-01-13 10:59:41
4217,Assign seriousness,2011-01-27 08:24:52
4217,Take in charge ticket,2011-01-27 08:24:59
4217,Wait,2011-02-04 13:41:14
4217,Take in charge ticket,2011-02-10 09:17:14
4217,Resolve ticket,2011-02-10 09:17:37
4217,Closed,2011-03-12 09:18:05
4218,Assign seriousness,2011-11-21 10:49:42
4218,Take in charge ticket,2011-11-25 10:51:52
4218,Resolve ticket,2011-11-28 15:05:51
4218,Closed,2012-01-06 10:50:25
4219,Assign seriousness,2012-01-18 15:15:19
4219,Take in charge ticket,2012-01-18 15:35:14
4219,Wait,2012-01-23 13:42:27
4219,Take in charge ticket,2012-01-23 15:29:34
4219,Resolve ticket,2012-02-07 08:15:11
4219,Closed,2012-03-08 08:15:32
4220,Assign seriousness,2011-05-11 08:58:44
4220,Take in charge ticket,2011-05-11 08:59:25
4220,Wait,2011-05-13 13:38:00
4220,Take in charge ticket,2011-05-16 07:25:37
4220,Resolve ticket,2011-05-16 07:57:25
4220,Closed,2011-06-11 12:51:09
4222,Assign seriousness,2011-12-13 14:04:29
4222,Wait,2011-12-23 11:37:08
4222,Take in charge ticket,2011-12-29 09:41:34
4222,Resolve ticket,2011-12-29 13:43:25
4222,Closed,2012-01-27 09:50:32
4223,Assign seriousness,2011-06-14 07:42:12
4223,Take in charge ticket,2011-06-14 07:42:37
4223,Wait,2011-06-21 10:25:39
4223,Take in charge ticket,2011-07-20 08:46:01
4223,Resolve ticket,2011-07-20 09:06:53
4223,Closed,2011-08-04 09:07:05
4227,Assign seriousness,2012-01-10 15:07:34
4227,Take in charge ticket,2012-01-10 15:08:08
4227,Resolve ticket,2012-01-30 13:23:42
4227,Closed,2012-02-29 13:24:04
4233,Assign seriousness,2011-11-14 10:02:37
4233,Take in charge ticket,2011-11-14 10:03:08
4233,Resolve ticket,2011-11-15 09:10:16
4233,Closed,2011-12-22 10:10:36
4234,Assign seriousness,2011-06-30 07:47:02
4234,Assign seriousness,2011-06-30 07:47:19
4234,Take in charge ticket,2011-06-30 13:15:00
4234,Resolve ticket,2011-07-01 13:11:32
4234,Closed,2011-08-04 07:50:31
4235,Assign seriousness,2010-07-21 08:06:02
4235,Take in charge ticket,2010-07-26 08:59:00
4235,Resolve ticket,2010-07-26 08:59:39
4235,Closed,2010-09-05 08:11:01
4237,Assign seriousness,2010-09-28 08:44:18
4237,Assign seriousness,2010-09-28 08:48:12
4237,Take in charge ticket,2010-09-28 09:24:04
4237,Resolve ticket,2010-09-28 09:24:28
4237,Closed,2010-11-26 09:50:40
4239,Assign seriousness,2011-04-06 07:44:20
4239,Take in charge ticket,2011-04-06 07:44:43
4239,Resolve ticket,2011-04-06 08:02:11
4239,Closed,2011-05-31 09:29:20
4241,Assign seriousness,2010-04-21 14:28:55
4241,Take in charge ticket,2010-04-26 08:28:28
4241,Resolve ticket,2010-04-26 08:31:36
4241,Closed,2010-05-22 14:30:35
4244,Assign seriousness,2011-07-15 10:12:16
4244,Take in charge ticket,2011-07-15 10:13:23
4244,Resolve ticket,2011-07-15 12:18:21
4244,Closed,2011-08-17 10:20:29
4246,Assign seriousness,2011-03-01 10:45:35
4246,Take in charge ticket,2011-03-01 11:17:58
4246,Wait,2011-03-02 17:30:39
4246,Wait,2011-03-02 17:30:41
4246,Take in charge ticket,2011-03-11 15:41:46
4246,Resolve ticket,2011-03-11 15:42:12
4246,Closed,2011-04-10 14:42:34
4251,Assign seriousness,2010-05-28 12:43:28
4251,Take in charge ticket,2010-05-28 12:43:46
4251,Resolve ticket,2010-05-28 16:35:02
4251,Closed,2010-07-14 12:50:17
4252,Assign seriousness,2010-06-08 12:59:46
4252,Take in charge ticket,2010-06-10 07:20:57
4252,Wait,2010-06-10 07:22:51
4252,Take in charge ticket,2010-06-14 13:01:25
4252,Resolve ticket,2010-06-14 13:01:35
4252,Closed,2010-07-09 13:00:21
4256,Assign seriousness,2010-02-22 14:02:29
4256,Take in charge ticket,2010-02-22 14:02:39
4256,Resolve ticket,2010-03-09 16:17:19
4256,Closed,2010-03-25 14:10:31
4258,Assign seriousness,2010-03-15 15:42:39
4258,Assign seriousness,2010-03-15 15:50:35
4258,Take in charge ticket,2010-03-16 10:53:17
4258,Resolve ticket,2010-03-16 10:53:29
4258,Resolve ticket,2010-03-24 08:23:18
4258,Closed,2010-04-28 14:50:24
4260,Assign seriousness,2010-04-20 13:31:56
4260,Take in charge ticket,2010-04-20 14:19:41
4260,Resolve ticket,2010-04-20 14:19:45
4260,Closed,2010-05-21 13:40:28
4261,Assign seriousness,2011-05-12 10:00:48
4261,Take in charge ticket,2011-05-12 10:01:22
4261,Resolve ticket,2011-05-16 10:28:31
4261,Closed,2011-06-25 10:11:25
4262,Assign seriousness,2011-08-22 10:13:17
4262,Take in charge ticket,2011-08-22 13:41:16
4262,Wait,2011-08-23 13:41:21
4262,Resolve ticket,2011-08-24 14:23:14
4262,Closed,2011-09-23 11:00:18
4263,Insert ticket,2010-10-18 12:21:06
4263,Assign seriousness,2010-10-18 12:21:35
4263,Take in charge ticket,2010-10-18 12:27:51
4263,Resolve ticket,2010-11-05 17:07:01
4263,Closed,2010-11-20 17:07:15
4264,Assign seriousness,2011-10-20 10:17:17
4264,Take in charge ticket,2011-10-20 10:22:06
4264,Resolve ticket,2011-10-20 14:49:24
4264,Closed,2011-11-27 11:21:58
4265,Assign seriousness,2010-07-28 09:38:37
4265,Take in charge ticket,2010-07-28 09:50:44
4265,Wait,2010-07-28 09:51:16
4265,Take in charge ticket,2010-08-30 13:31:04
4265,Resolve ticket,2010-08-30 13:31:33
4265,Closed,2010-09-14 13:31:53
4268,Assign seriousness,2011-11-29 09:47:09
4268,Take in charge ticket,2011-12-01 09:11:46
4268,Resolve ticket,2011-12-06 11:20:18
4268,Closed,2012-01-12 09:50:28
4269,Assign seriousness,2011-09-13 13:05:34
4269,Take in charge ticket,2011-09-13 14:07:39
4269,Resolve ticket,2011-09-19 12:07:26
4269,Closed,2011-11-11 14:10:28
4271,Assign seriousness,2011-11-21 13:38:34
4271,Take in charge ticket,2011-11-21 13:38:48
4271,Resolve ticket,2011-11-21 13:44:53
4271,Closed,2012-01-19 13:40:34
4274,Assign seriousness,2011-12-20 09:49:57
4274,Take in charge ticket,2011-12-20 11:37:14
4274,Resolve ticket,2011-12-20 11:43:09
4274,Closed,2012-01-27 09:50:47
4275,Assign seriousness,2011-11-24 08:48:59
4275,Take in charge ticket,2011-11-29 11:55:52
4275,Resolve ticket,2011-12-01 08:56:02
4275,Closed,2012-01-11 08:50:53
4276,Assign seriousness,2011-01-10 09:08:37
4276,Assign seriousness,2011-01-10 15:19:52
4276,Assign seriousness,2011-01-12 15:58:03
4276,Take in charge ticket,2011-01-12 15:58:14
4276,Resolve ticket,2011-01-13 13:45:11
4276,Closed,2011-02-23 09:11:13
4277,Assign seriousness,2011-10-11 10:28:46
4277,Take in charge ticket,2011-10-12 15:08:05
4277,Resolve ticket,2011-10-12 15:22:23
4277,Closed,2011-11-24 11:30:24
4278,Assign seriousness,2010-07-28 10:06:11
4278,Take in charge ticket,2010-07-28 10:06:21
4278,Resolve ticket,2010-07-28 10:06:33
4278,Take in charge ticket,2010-07-28 14:10:53
4278,Wait,2010-07-28 14:18:04
4278,Take in charge ticket,2010-08-23 13:28:45
4278,Resolve ticket,2010-08-23 13:28:52
4278,Closed,2010-09-07 13:29:07
4280,Assign seriousness,2011-05-27 09:23:42
4280,Take in charge ticket,2011-06-09 16:06:40
4280,Resolve ticket,2011-06-10 13:56:43
4280,Closed,2011-07-14 09:30:25
4282,Assign seriousness,2011-05-05 15:58:43
4282,Take in charge ticket,2011-05-05 15:59:14
4282,Wait,2011-05-06 13:33:21
4282,Take in charge ticket,2011-06-09 15:24:23
4282,Resolve ticket,2011-06-09 15:24:36
4282,Closed,2011-06-24 15:24:53
4283,Assign seriousness,2012-02-08 08:45:15
4283,Take in charge ticket,2012-02-08 08:46:12
4283,Take in charge ticket,2012-02-08 08:50:55
4283,Resolve ticket,2012-02-08 09:04:47
4283,Closed,2012-03-11 08:50:35
4285,Assign seriousness,2012-02-01 13:17:35
4285,Take in charge ticket,2012-02-02 13:43:52
4285,Resolve ticket,2012-02-08 14:25:08
4285,Closed,2012-03-10 13:20:59
4286,Assign seriousness,2010-07-08 07:38:34
4286,Take in charge ticket,2010-08-03 09:17:48
4286,Resolve ticket,2010-08-03 12:23:10
4286,Closed,2010-08-18 12:23:26
4287,Assign seriousness,2010-08-04 08:30:30
4287,Take in charge ticket,2010-08-04 12:45:34
4287,Resolve ticket,2010-08-04 13:21:00
4287,Closed,2010-09-10 08:40:20
4288,Assign seriousness,2012-01-10 16:22:31
4288,Take in charge ticket,2012-01-16 16:49:43
4288,Resolve ticket,2012-01-17 11:55:34
4288,Closed,2012-03-02 16:30:40
4289,Assign seriousness,2011-09-28 12:08:34
4289,Take in charge ticket,2011-09-28 13:51:37
4289,Resolve ticket,2011-09-29 16:34:20
4289,Closed,2011-11-04 13:10:22
4291,Assign seriousness,2011-09-28 07:12:44
4291,Take in charge ticket,2011-09-28 08:28:27
4291,Resolve ticket,2011-09-28 15:53:27
4291,Closed,2011-10-29 07:20:31
4293,Assign seriousness,2011-05-26 08:10:00
4293,Take in charge ticket,2011-05-26 08:10:21
4293,Resolve ticket,2011-05-26 09:28:15
4293,Closed,2011-07-03 08:10:42
4295,Assign seriousness,2011-11-16 10:53:41
4295,Resolve ticket,2011-11-17 15:43:26
4295,Closed,2011-12-17 11:02:13
4296,Assign seriousness,2012-01-12 14:19:54
4296,Take in charge ticket,2012-01-12 16:58:23
4296,Resolve ticket,2012-01-13 09:50:13
4296,Resolve ticket,2012-01-13 09:50:13
4296,Closed,2012-02-14 14:20:23
4297,Assign seriousness,2011-08-30 14:08:50
4297,Take in charge ticket,2011-08-31 09:55:37
4297,Wait,2011-09-15 13:54:02
4297,Resolve ticket,2011-09-22 12:34:45
4297,Closed,2011-10-07 12:50:29
4298,Assign seriousness,2012-01-03 16:07:37
4298,Take in charge ticket,2012-01-04 10:29:40
4298,Resolve ticket,2012-01-04 10:47:56
4298,Closed,2012-02-10 16:10:24
4299,Assign seriousness,2012-01-17 09:46:11
4299,Take in charge ticket,2012-01-17 11:39:18
4299,Resolve ticket,2012-01-30 16:03:09
4299,Closed,2012-02-17 09:50:35
4301,Assign seriousness,2011-05-31 14:03:05
4301,Take in charge ticket,2011-05-31 14:03:15
4301,Wait,2011-06-15 08:03:55
4301,Take in charge ticket,2011-06-21 15:31:03
4301,Resolve ticket,2011-06-21 15:35:58
4301,Closed,2011-07-21 15:36:28
4304,Assign seriousness,2011-01-04 08:53:30
4304,Assign seriousness,2011-01-11 15:13:25
4304,Take in charge ticket,2011-01-21 14:23:17
4304,Resolve ticket,2011-01-21 14:23:23
4304,Closed,2011-02-20 14:23:42
4305,Insert ticket,2011-06-24 15:24:10
4305,Assign seriousness,2011-06-28 09:31:25
4305,Assign seriousness,2011-06-28 09:31:26
4305,Take in charge ticket,2011-06-28 12:49:33
4305,Resolve ticket,2011-06-28 13:34:37
4305,Closed,2011-07-27 15:30:55
4307,Assign seriousness,2011-11-23 11:31:14
4307,Take in charge ticket,2011-11-23 11:32:01
4307,Resolve ticket,2011-11-23 13:13:50
4307,Closed,2011-12-28 11:40:21
4308,Assign seriousness,2011-12-14 13:18:21
4308,Take in charge ticket,2011-12-16 09:08:43
4308,Wait,2011-12-16 09:38:42
4308,Take in charge ticket,2011-12-23 15:56:44
4308,Resolve ticket,2012-01-11 14:45:19
4308,Closed,2012-01-26 14:45:30
4310,Assign seriousness,2012-01-17 10:24:07
4310,Take in charge ticket,2012-01-17 11:47:32
4310,Resolve ticket,2012-01-18 09:31:15
4310,Closed,2012-03-14 10:25:35
4312,Assign seriousness,2011-11-16 11:05:40
4312,Take in charge ticket,2011-11-16 16:07:45
4312,Wait,2011-11-21 09:41:10
4312,Resolve ticket,2011-12-02 13:31:44
4312,Closed,2012-01-06 15:00:25
4313,Assign seriousness,2010-09-09 16:05:39
4313,Assign seriousness,2010-09-13 13:43:14
4313,Take in charge ticket,2010-09-13 13:43:21
4313,Resolve ticket,2010-09-13 13:43:40
4313,Closed,2010-10-23 16:00:34
4315,Assign seriousness,2012-01-16 14:05:59
4315,Take in charge ticket,2012-01-23 11:59:24
4315,Resolve ticket,2012-01-27 10:16:12
4315,Closed,2012-02-16 14:10:29
4316,Assign seriousness,2011-08-12 14:34:43
4316,Take in charge ticket,2011-08-29 10:16:10
4316,Resolve ticket,2011-08-29 10:17:20
4316,Closed,2011-09-29 14:40:29
4317,Assign seriousness,2011-11-10 16:56:38
4317,Take in charge ticket,2011-11-11 11:07:07
4317,Resolve ticket,2011-11-16 09:25:50
4317,Closed,2011-12-13 17:00:20
4318,Assign seriousness,2011-10-05 10:03:43
4318,Take in charge ticket,2011-10-07 12:38:31
4318,Resolve ticket,2011-10-10 08:43:13
4318,Closed,2011-11-05 11:10:12
4319,Assign seriousness,2011-11-24 10:09:21
4319,Take in charge ticket,2011-11-24 14:20:25
4319,Resolve ticket,2011-11-24 14:23:50
4319,Closed,2012-01-07 10:10:26
4320,Assign seriousness,2010-02-05 11:15:48
4320,Take in charge ticket,2010-02-12 11:14:18
4320,Resolve ticket,2010-02-24 17:09:08
4320,Closed,2010-03-11 17:09:42
4326,Assign seriousness,2012-01-31 09:02:08
4326,Take in charge ticket,2012-01-31 09:03:04
4326,Wait,2012-02-08 16:01:24
4326,Resolve ticket,2012-02-13 08:59:31
4326,Closed,2012-03-06 11:01:45
4327,Insert ticket,2010-09-03 16:00:06
4327,Assign seriousness,2010-09-03 16:00:30
4327,Take in charge ticket,2010-09-03 16:00:57
4327,Resolve ticket,2010-09-06 09:02:43
4327,Closed,2010-11-01 17:00:52
4330,Assign seriousness,2010-10-14 08:35:49
4330,Assign seriousness,2010-10-14 08:36:10
4330,Take in charge ticket,2010-10-14 08:36:18
4330,Resolve ticket,2010-10-15 06:54:51
4330,Closed,2010-11-17 09:40:40
4334,Assign seriousness,2011-12-30 16:06:55
4334,Take in charge ticket,2012-01-03 08:52:43
4334,Resolve ticket,2012-01-16 13:58:08
4334,Closed,2012-01-31 13:58:22
4335,Assign seriousness,2010-11-18 15:05:54
4335,Take in charge ticket,2010-11-18 15:27:06
4335,Wait,2010-11-19 08:38:23
4335,Take in charge ticket,2010-11-23 11:32:32
4335,Resolve ticket,2010-11-23 11:32:51
4335,Closed,2010-12-26 09:11:49
4338,Assign seriousness,2010-10-06 12:56:02
4338,Take in charge ticket,2010-10-07 09:02:04
4338,Resolve ticket,2010-10-07 13:54:11
4338,Take in charge ticket,2010-11-18 09:33:11
4338,Resolve ticket,2010-11-18 14:29:38
4338,Resolve ticket,2010-11-18 14:29:38
4338,Closed,2010-12-03 14:29:47
4341,Assign seriousness,2011-08-29 08:20:58
4341,Take in charge ticket,2011-09-01 10:00:46
4341,Resolve ticket,2011-09-01 14:25:19
4341,Resolve ticket,2011-09-01 14:25:19
4341,Closed,2011-10-27 08:30:52
4343,Assign seriousness,2010-11-11 08:44:45
4343,Assign seriousness,2010-11-11 09:10:45
4343,Take in charge ticket,2010-11-18 15:32:05
4343,Take in charge ticket,2010-11-23 16:27:56
4343,Resolve ticket,2010-11-30 14:41:44
4343,Closed,2010-12-30 14:42:08
4346,Assign seriousness,2011-03-29 08:07:45
4346,Take in charge ticket,2011-03-29 08:08:13
4346,Resolve ticket,2011-03-29 15:45:33
4346,Closed,2011-04-29 08:10:30
4349,Assign seriousness,2010-01-21 08:49:07
4349,Take in charge ticket,2010-02-19 10:43:41
4349,Resolve ticket,2010-02-19 10:43:47
4349,Closed,2010-03-21 10:44:31
4350,Assign seriousness,2010-07-07 14:29:57
4350,Take in charge ticket,2010-07-26 14:23:55
4350,Resolve ticket,2010-07-26 14:24:29
4350,Closed,2010-08-25 14:24:47
4351,Assign seriousness,2010-07-13 08:45:52
4351,Take in charge ticket,2010-07-13 08:48:07
4351,Resolve ticket,2010-07-13 13:07:59
4351,Closed,2010-08-13 08:50:28
4355,Assign seriousness,2011-05-31 13:34:43
4355,Take in charge ticket,2011-06-07 12:34:53
4355,Resolve ticket,2011-06-07 13:24:45
4355,Closed,2011-07-23 13:40:57
4356,Assign seriousness,2010-08-10 07:33:33
4356,Assign seriousness,2010-08-17 15:38:22
4356,Assign seriousness,2010-09-03 13:22:20
4356,Take in charge ticket,2010-09-03 14:01:16
4356,Wait,2010-09-03 14:01:42
4356,Take in charge ticket,2010-09-13 10:24:06
4356,Wait,2010-09-13 10:24:11
4356,Take in charge ticket,2010-09-15 10:31:52
4356,Resolve ticket,2010-09-15 10:32:23
4356,Closed,2010-09-30 10:32:38
4360,Assign seriousness,2010-03-15 08:06:20
4360,Take in charge ticket,2010-03-15 08:06:36
4360,Resolve ticket,2010-04-16 15:02:04
4360,Closed,2010-05-01 15:02:27
4361,Assign seriousness,2010-11-11 10:03:44
4361,Take in charge ticket,2010-11-11 10:05:19
4361,Resolve ticket,2010-11-11 10:05:27
4361,Closed,2010-12-14 10:10:30
4362,Assign seriousness,2011-03-07 09:09:57
4362,Take in charge ticket,2011-03-07 09:10:06
4362,Resolve ticket,2011-03-08 09:37:41
4362,Closed,2011-04-14 08:10:42
4363,Assign seriousness,2011-01-13 15:40:44
4363,Assign seriousness,2011-01-13 16:32:08
4363,Take in charge ticket,2011-01-13 16:32:18
4363,Resolve ticket,2011-01-13 16:32:32
4363,Closed,2011-02-15 15:50:23
4364,Assign seriousness,2010-03-29 13:52:58
4364,Assign seriousness,2010-03-29 13:54:54
4364,Assign seriousness,2010-05-12 16:10:13
4364,Assign seriousness,2010-05-12 16:10:17
4364,Take in charge ticket,2010-05-12 16:10:57
4364,Resolve ticket,2010-05-12 16:11:56
4364,Closed,2010-05-27 16:12:07
4368,Insert ticket,2010-04-07 15:30:47
4368,Assign seriousness,2010-04-07 15:31:32
4368,Take in charge ticket,2010-04-07 15:37:17
4368,Resolve ticket,2010-04-09 15:16:50
4368,Closed,2010-05-14 15:40:25
4371,Assign seriousness,2011-10-12 13:52:40
4371,Take in charge ticket,2011-10-13 09:31:47
4371,Resolve ticket,2011-10-13 12:49:59
4371,Closed,2011-11-27 15:00:19
4373,Assign seriousness,2011-04-27 12:32:47
4373,Take in charge ticket,2011-04-27 12:35:33
4373,Resolve ticket,2011-04-27 12:47:57
4373,Closed,2011-06-03 12:40:26
4375,Assign seriousness,2010-04-22 07:26:21
4375,Take in charge ticket,2010-05-17 15:39:01
4375,Resolve ticket,2010-05-17 15:39:10
4375,Closed,2010-06-16 15:39:30
4376,Assign seriousness,2010-09-20 12:56:21
4376,Take in charge ticket,2010-09-22 15:27:25
4376,Resolve ticket,2010-09-22 15:27:30
4376,Closed,2010-11-03 14:00:20
4377,Assign seriousness,2011-09-23 08:17:21
4377,Take in charge ticket,2011-09-28 10:11:21
4377,Wait,2011-10-07 09:09:27
4377,Resolve ticket,2011-10-31 16:41:48
4377,Closed,2011-11-17 16:00:30
4379,Assign seriousness,2011-04-26 07:58:29
4379,Take in charge ticket,2011-04-26 08:23:14
4379,Resolve ticket,2011-04-26 08:30:12
4379,Closed,2011-06-03 08:00:31
4382,Assign seriousness,2011-05-27 13:12:00
4382,Take in charge ticket,2011-06-10 14:05:35
4382,Resolve ticket,2011-06-14 12:52:51
4382,Closed,2011-06-29 12:53:13
4384,Assign seriousness,2011-03-24 11:51:56
4384,Take in charge ticket,2011-03-24 11:52:11
4384,Resolve ticket,2011-03-24 14:01:26
4384,Closed,2011-04-26 11:00:50
4385,Assign seriousness,2011-07-26 12:17:01
4385,Take in charge ticket,2011-07-26 13:57:22
4385,Wait,2011-07-26 15:09:40
4385,Resolve ticket,2011-08-11 10:30:07
4385,Closed,2011-08-26 10:30:17
4389,Assign seriousness,2011-11-14 10:49:02
4389,Take in charge ticket,2011-11-16 13:34:14
4389,Wait,2011-11-16 13:37:12
4389,Resolve ticket,2011-11-18 09:10:41
4389,Closed,2011-12-16 16:31:47
4390,Assign seriousness,2011-04-08 08:15:32
4390,Take in charge ticket,2011-04-08 14:50:49
4390,Resolve ticket,2011-04-08 14:54:52
4390,Take in charge ticket,2011-04-20 12:58:47
4390,Resolve ticket,2011-04-26 10:24:52
4390,Closed,2011-05-11 10:25:06
4393,Assign seriousness,2010-09-07 09:09:52
4393,Assign seriousness,2010-09-07 09:10:08
4393,Take in charge ticket,2010-09-08 16:17:13
4393,Resolve ticket,2010-09-08 16:21:08
4393,Closed,2010-10-21 09:10:20
4395,Assign seriousness,2011-02-16 16:50:33
4395,Take in charge ticket,2011-02-16 16:50:49
4395,Resolve ticket,2011-02-16 16:51:44
4395,Closed,2011-04-16 16:00:34
4396,Insert ticket,2010-09-15 07:20:34
4396,Assign seriousness,2010-09-15 07:21:23
4396,Take in charge ticket,2010-09-15 07:21:35
4396,Resolve ticket,2010-09-15 07:21:55
4396,Closed,2010-10-29 07:30:37
4397,Assign seriousness,2012-01-13 08:20:49
4397,Assign seriousness,2012-01-13 08:35:41
4397,Take in charge ticket,2012-01-13 08:39:33
4397,Resolve ticket,2012-01-16 09:09:34
4397,Closed,2012-03-12 08:30:55
4398,Assign seriousness,2011-01-05 10:39:43
