Case ID,Activity,Complete Timestamp,Resource
4476,Closed,2011-09-03 13:10:41,Value 5
4477,Assign seriousness,2013-02-18 14:22:02,Value 4
4477,Take in charge ticket,2013-03-06 13:20:11,Value 9
4477,Resolve ticket,2013-03-06 13:34:38,Value 9
4477,Closed,2013-03-21 13:34:53,Value 3
4478,Assign seriousness,2010-09-27 15:32:23,Value 9
4478,Take in charge ticket,2010-09-28 11:06:59,Value 6
4478,Wait,2010-10-29 10:46:07,Value 6
4478,Take in charge ticket,2010-11-05 11:46:33,Value 6
4478,Resolve ticket,2010-11-05 11:46:45,Value 6
4478,Closed,2010-11-20 11:47:05,Value 5
4479,Assign seriousness,2011-04-13 07:25:37,Value 8
4479,Take in charge ticket,2011-04-13 07:26:34,Value 8
4479,Resolve ticket,2011-04-20 07:56:07,Value 8
4479,Closed,2011-05-21 07:31:00,Value 5
4480,Assign seriousness,2012-02-06 09:17:46,Value 2
4480,Take in charge ticket,2012-02-06 09:20:42,Value 10
4480,Resolve ticket,2012-02-06 09:53:59,Value 4
4480,Closed,2012-03-25 08:21:25,Value 5
4482,Assign seriousness,2012-07-31 10:59:06,Value 1
4482,Take in charge ticket,2012-07-31 12:08:38,Value 13
4482,Resolve ticket,2012-08-03 07:58:46,Value 13
4482,Closed,2012-09-02 07:59:07,Value 5
4483,Assign seriousness,2013-10-09 12:17:32,Value 18
4483,Take in charge ticket,2013-10-10 07:59:00,Value 2
4483,Take in charge ticket,2013-10-14 07:10:36,Value 2
4483,Resolve ticket,2013-10-25 07:10:56,Value 2
4483,Closed,2013-11-09 08:11:11,Value 3
4484,Assign seriousness,2010-12-10 16:41:58,Value 9
4484,Assign seriousness,2010-12-13 10:42:47,Value 9
4484,Take in charge ticket,2010-12-15 10:42:06,Value 2
4484,Resolve ticket,2010-12-15 14:11:55,Value 2
4484,Closed,2011-01-27 16:50:25,Value 5
4485,Assign seriousness,2010-11-11 13:50:41,Value 9
4485,Take in charge ticket,2010-11-11 13:56:18,Value 9
4485,Resolve ticket,2010-11-12 15:39:09,Value 9
4485,Closed,2010-12-25 14:00:23,Value 5
4486,Assign seriousness,2012-01-24 13:40:05,Value 1
4486,Take in charge ticket,2012-01-24 13:51:17,Value 17
4486,Resolve ticket,2012-01-24 13:51:39,Value 17
4486,Closed,2012-03-08 13:50:38,Value 5
4487,Assign seriousness,2011-01-04 10:00:58,Value 8
4487,Take in charge ticket,2011-01-10 10:36:33,Value 6
4487,Resolve ticket,2011-01-11 08:45:19,Value 6
4487,Closed,2011-02-17 10:10:42,Value 5
4488,Assign seriousness,2011-07-05 09:07:25,Value 7
4488,Take in charge ticket,2011-07-05 09:07:41,Value 7
4488,Resolve ticket,2011-07-05 09:07:49,Value 7
4488,Closed,2011-08-07 09:10:45,Value 5
4488,Closed,2011-08-07 09:10:45,Value 5
4489,Assign seriousness,2010-09-07 10:15:00,Value 2
4489,Take in charge ticket,2010-09-17 10:44:37,Value 9
4489,Resolve ticket,2010-09-17 10:57:30,Value 9
4489,Closed,2010-11-05 11:20:52,Value 5
4490,Assign seriousness,2010-05-28 09:49:53,Value 2
4490,Take in charge ticket,2010-06-01 09:30:41,Value 2
4490,Resolve ticket,2010-06-07 13:55:50,Value 2
4490,Closed,2010-06-29 09:50:22,Value 5
4491,Assign seriousness,2010-08-17 14:06:32,Value 6
4491,Take in charge ticket,2010-08-17 14:10:13,Value 6
4491,Wait,2010-09-06 08:30:24,Value 7
4491,Take in charge ticket,2010-09-15 08:56:50,Value 7
4491,Resolve ticket,2010-09-15 08:57:03,Value 7
4491,Closed,2010-09-30 08:57:19,Value 5
4493,Assign seriousness,2010-04-20 14:40:01,Value 2
4493,Take in charge ticket,2010-04-30 15:53:17,Value 2
4493,Resolve ticket,2010-05-04 15:25:52,Value 2
4493,Closed,2010-05-21 14:50:26,Value 5
4494,Assign seriousness,2010-04-09 07:55:35,Value 2
4494,Take in charge ticket,2010-04-12 15:40:09,Value 2
4494,Resolve ticket,2010-05-10 10:53:25,Value 2
4494,Closed,2010-05-25 10:53:40,Value 5
4495,Assign seriousness,2011-02-24 08:42:08,Value 13
4495,Take in charge ticket,2011-02-24 14:49:17,Value 8
4495,Wait,2011-03-09 15:29:36,Value 2
4495,Wait,2011-03-15 11:44:33,Value 2
4495,Take in charge ticket,2011-03-25 14:54:37,Value 13
4495,Resolve ticket,2011-03-25 14:54:47,Value 13
4495,Closed,2011-04-09 13:55:05,Value 5
4496,Assign seriousness,2011-12-02 11:12:53,Value 4
4496,Resolve ticket,2011-12-02 14:23:34,Value 9
4496,Resolve ticket,2011-12-02 14:23:34,Value 9
4496,Closed,2012-01-06 11:20:44,Value 5
4497,Assign seriousness,2010-07-21 13:02:01,Value 2
4497,Take in charge ticket,2010-07-22 13:43:43,Value 2
4497,Wait,2010-07-22 13:44:15,Value 2
4497,Take in charge ticket,2010-07-26 09:07:02,Value 2
4497,Resolve ticket,2010-07-26 09:32:30,Value 2
4497,Closed,2010-08-21 13:10:29,Value 5
4498,Assign seriousness,2010-09-16 16:32:39,Value 14
4498,Take in charge ticket,2010-09-16 16:32:56,Value 14
4498,Resolve ticket,2010-09-21 08:37:41,Value 14
4498,Closed,2010-10-30 16:00:37,Value 5
4499,Assign seriousness,2010-09-03 08:51:50,Value 7
4499,Take in charge ticket,2010-09-03 09:02:39,Value 2
4499,Resolve ticket,2010-09-03 10:55:39,Value 2
4499,Closed,2010-10-13 09:00:30,Value 5
4500,Assign seriousness,2011-10-10 07:25:12,Value 1
4500,Take in charge ticket,2011-10-10 07:32:43,Value 2
4500,Resolve ticket,2011-10-10 07:52:25,Value 2
4500,Closed,2011-11-11 08:30:50,Value 5
4501,Assign seriousness,2011-02-14 14:15:17,Value 8
4501,Take in charge ticket,2011-02-15 08:26:51,Value 9
4501,Resolve ticket,2011-03-07 16:52:38,Value 2
4501,Closed,2011-04-06 15:52:56,Value 5
4502,Assign seriousness,2011-01-18 10:51:20,Value 2
4502,Assign seriousness,2011-01-21 11:48:06,Value 2
4502,Take in charge ticket,2011-01-21 11:48:50,Value 2
4502,Wait,2011-01-25 09:52:16,Value 9
4502,Take in charge ticket,2011-01-25 11:03:37,Value 9
4502,Resolve ticket,2011-01-25 11:03:46,Value 9
4502,Closed,2011-02-18 13:10:23,Value 5
4504,Assign seriousness,2013-01-18 08:06:23,Value 1
4504,Take in charge ticket,2013-02-04 07:55:28,Value 1
4504,Resolve ticket,2013-02-04 14:39:39,Value 1
4504,Closed,2013-02-19 14:39:56,Value 3
4505,Assign seriousness,2012-02-28 11:33:55,Value 1
4505,Take in charge ticket,2012-02-28 17:09:58,Value 12
4505,Resolve ticket,2012-02-28 17:12:09,Value 12
4505,Closed,2012-04-27 10:40:41,Value 5
4506,Assign seriousness,2012-02-16 11:01:24,Value 2
4506,Resolve ticket,2012-02-16 11:02:10,Value 2
4506,Closed,2012-03-31 10:11:41,Value 5
4507,Assign seriousness,2011-01-12 14:31:23,Value 8
4507,Assign seriousness,2011-01-28 17:42:22,Value 2
4507,Take in charge ticket,2011-01-28 17:42:28,Value 2
4507,Resolve ticket,2011-01-31 08:41:02,Value 7
4507,Closed,2011-02-15 08:41:22,Value 5
4508,Assign seriousness,2012-06-12 14:00:09,Value 1
4508,Take in charge ticket,2012-06-12 14:00:30,Value 1
4508,Resolve ticket,2012-06-14 10:59:12,Value 9
4508,Resolve ticket,2012-06-14 10:59:12,Value 9
4508,Closed,2012-07-26 14:10:44,Value 5
4509,Assign seriousness,2010-04-22 14:44:36,Value 2
4509,Take in charge ticket,2010-05-21 07:27:03,Value 2
4509,Resolve ticket,2010-05-25 16:25:45,Value 2
4509,Closed,2010-06-09 16:25:56,Value 5
4510,Assign seriousness,2011-05-16 12:24:53,Value 8
4510,Take in charge ticket,2011-05-16 12:25:23,Value 8
4510,Wait,2011-05-16 14:13:05,Value 13
4510,Take in charge ticket,2011-05-17 12:35:23,Value 13
4510,Resolve ticket,2011-05-17 12:35:32,Value 13
4510,Closed,2011-07-02 09:50:53,Value 5
4511,Assign seriousness,2012-06-27 07:44:09,Value 1
4511,Take in charge ticket,2012-06-27 07:44:39,Value 1
4511,Require upgrade,2012-07-10 10:43:02,Value 2
4511,Resolve ticket,2012-07-12 09:30:44,Value 2
4511,Closed,2012-08-11 09:30:59,Value 5
4512,Assign seriousness,2012-07-26 07:12:09,Value 1
4512,Take in charge ticket,2012-07-26 07:18:26,Value 6
4512,Wait,2012-07-27 07:10:11,Value 6
4512,Resolve ticket,2012-08-07 08:58:49,Value 12
4512,Closed,2012-09-06 08:59:03,Value 5
4513,Assign seriousness,2013-01-18 09:40:01,Value 1
4513,Take in charge ticket,2013-01-18 09:42:57,Value 1
4513,Wait,2013-01-28 10:58:24,Value 13
4513,Wait,2013-01-28 10:58:25,Value 13
4513,Resolve ticket,2013-02-11 09:12:36,Value 1
4513,Closed,2013-02-26 09:12:57,Value 3
4515,Assign seriousness,2010-03-03 11:38:08,Value 15
4515,Take in charge ticket,2010-03-03 11:41:15,Value 15
4515,Resolve ticket,2010-03-03 11:49:35,Value 15
4515,Closed,2010-05-02 10:50:25,Value 5
4516,Assign seriousness,2011-07-20 16:05:12,Value 9
4516,Take in charge ticket,2011-07-25 13:11:06,Value 9
4516,Wait,2011-07-25 13:14:05,Value 9
4516,Resolve ticket,2011-08-19 14:18:03,Value 9
4516,Closed,2011-09-03 14:18:22,Value 5
4517,Assign seriousness,2011-04-20 12:44:50,Value 8
4517,Take in charge ticket,2011-04-20 12:55:31,Value 8
4517,Resolve ticket,2011-04-20 14:28:14,Value 6
4517,Closed,2011-06-11 12:50:54,Value 5
4518,Assign seriousness,2011-11-18 13:37:44,Value 1
4518,Take in charge ticket,2011-11-18 14:29:56,Value 6
4518,Resolve ticket,2011-11-18 14:41:05,Value 6
4518,Closed,2012-01-01 13:40:29,Value 5
4519,Assign seriousness,2011-04-20 12:27:51,Value 8
4519,Take in charge ticket,2011-04-20 12:28:05,Value 8
4519,Take in charge ticket,2011-04-20 12:29:59,Value 8
4519,Take in charge ticket,2011-04-26 07:37:26,Value 2
4519,Wait,2011-04-26 08:23:28,Value 7
4519,Wait,2011-04-26 12:37:56,Value 2
4519,Take in charge ticket,2011-04-29 12:23:41,Value 7
4519,Resolve ticket,2011-04-29 12:27:24,Value 7
4519,Closed,2011-06-10 12:20:35,Value 5
4520,Assign seriousness,2011-09-27 10:35:27,Value 2
4520,Assign seriousness,2011-09-27 11:02:40,Value 9
4520,Take in charge ticket,2011-09-27 13:41:23,Value 9
4520,Resolve ticket,2011-09-28 15:45:10,Value 9
4520,Closed,2011-11-12 11:40:32,Value 5
4521,Assign seriousness,2011-05-13 13:25:53,Value 8
4521,Take in charge ticket,2011-05-13 13:27:33,Value 8
4521,Resolve ticket,2011-05-17 13:10:26,Value 13
4521,Closed,2011-06-30 13:31:05,Value 5
4522,Assign seriousness,2011-10-07 13:29:32,Value 4
4522,Assign seriousness,2011-10-07 13:30:59,Value 4
4522,Assign seriousness,2011-10-07 13:30:59,Value 4
4522,Take in charge ticket,2011-10-07 13:51:57,Value 2
4522,Wait,2011-10-25 12:12:56,Value 2
4522,Resolve ticket,2011-10-25 15:02:39,Value 2
4522,Closed,2011-11-10 08:20:36,Value 5
4523,Assign seriousness,2010-10-19 13:43:32,Value 2
4523,Wait,2010-10-20 14:17:59,Value 7
4523,Take in charge ticket,2010-10-20 16:05:24,Value 2
4523,Wait,2010-10-20 16:05:45,Value 2
4523,Take in charge ticket,2010-10-21 13:51:06,Value 7
4523,Resolve ticket,2010-10-21 13:52:58,Value 7
4523,Closed,2010-11-20 14:53:25,Value 5
4524,Assign seriousness,2013-04-03 07:21:02,Value 1
4524,Take in charge ticket,2013-04-10 07:51:56,Value 2
4524,Resolve ticket,2013-05-06 10:30:22,Value 4
4524,Closed,2013-05-21 10:30:36,Value 3
4526,Assign seriousness,2012-04-20 07:39:02,Value 4
4526,Take in charge ticket,2012-04-20 07:39:39,Value 4
4526,Resolve ticket,2012-04-23 10:07:48,Value 4
4526,Closed,2012-05-27 07:40:55,Value 5
4527,Assign seriousness,2012-11-29 08:10:51,Value 1
4527,Take in charge ticket,2012-12-05 08:44:59,Value 16
4527,Wait,2012-12-05 08:45:10,Value 16
4527,Resolve ticket,2012-12-19 10:09:01,Value 16
4527,Closed,2013-01-03 10:09:18,Value 3
4528,Assign seriousness,2011-11-16 11:15:00,Value 4
4528,Take in charge ticket,2011-11-18 15:08:39,Value 4
4528,Wait,2011-11-24 11:31:13,Value 4
4528,Resolve ticket,2011-12-13 14:50:21,Value 4
4528,Closed,2011-12-28 14:50:32,Value 5
4529,Assign seriousness,2010-03-11 11:21:24,Value 2
4529,Take in charge ticket,2010-03-11 11:21:40,Value 2
4529,Resolve ticket,2010-03-11 11:21:45,Value 2
4529,Closed,2010-04-13 10:30:20,Value 5
4530,Assign seriousness,2012-08-02 09:02:49,Value 13
4530,Take in charge ticket,2012-08-03 07:13:01,Value 6
4530,Resolve ticket,2012-08-03 07:15:43,Value 6
4530,Closed,2012-09-15 09:10:39,Value 5
4531,Assign seriousness,2011-10-03 12:23:27,Value 1
4531,Take in charge ticket,2011-10-04 13:03:28,Value 2
4531,Resolve ticket,2011-10-04 13:40:52,Value 2
4531,Closed,2011-11-25 13:30:24,Value 5
4532,Assign seriousness,2011-02-21 15:20:50,Value 13
4532,Take in charge ticket,2011-02-21 15:21:46,Value 13
4532,Resolve ticket,2011-03-08 11:13:06,Value 13
4532,Closed,2011-04-22 10:13:34,Value 5
4533,Assign seriousness,2011-07-06 15:06:20,Value 13
4533,Take in charge ticket,2011-07-06 15:06:38,Value 13
4533,Resolve ticket,2011-07-06 15:06:53,Value 13
4533,Closed,2011-08-06 15:10:23,Value 5
4534,Assign seriousness,2012-02-13 15:14:30,Value 4
4534,Take in charge ticket,2012-02-14 11:48:30,Value 13
4534,Wait,2012-02-22 08:53:28,Value 13
4534,Take in charge ticket,2012-03-02 10:56:58,Value 13
4534,Resolve ticket,2012-03-02 13:52:02,Value 13
4534,Closed,2012-04-11 07:21:24,Value 5
4535,Assign seriousness,2012-12-10 11:39:28,Value 9
4535,Take in charge ticket,2012-12-12 16:22:08,Value 4
4535,Resolve ticket,2013-01-15 16:51:44,Value 4
4535,Closed,2013-01-30 16:51:56,Value 3
4537,Assign seriousness,2011-07-06 15:31:20,Value 13
4537,Take in charge ticket,2011-07-19 08:01:01,Value 10
4537,Resolve ticket,2011-07-21 10:13:44,Value 13
4537,Closed,2011-08-18 15:40:36,Value 5
4538,Assign seriousness,2013-06-11 12:21:07,Value 14
4538,Take in charge ticket,2013-06-25 10:51:45,Value 2
4538,Wait,2013-06-27 10:08:58,Value 4
4538,Resolve ticket,2013-07-16 08:28:58,Value 4
4538,Closed,2013-07-31 08:29:09,Value 3
4539,Assign seriousness,2012-09-28 15:42:27,Value 1
4539,Take in charge ticket,2012-10-01 10:48:57,Value 3
4539,Resolve ticket,2012-10-17 12:49:01,Value 13
4539,Closed,2012-11-01 13:49:18,Value 3
4540,Assign seriousness,2013-02-25 13:51:42,Value 4
4540,Take in charge ticket,2013-03-13 09:19:08,Value 4
4540,Resolve ticket,2013-03-13 10:31:35,Value 4
4540,Closed,2013-03-28 10:31:52,Value 3
4541,Assign seriousness,2013-02-04 08:05:18,Value 9
4541,Take in charge ticket,2013-02-07 08:15:18,Value 2
4541,Resolve ticket,2013-03-06 15:33:17,Value 2
4541,Closed,2013-03-21 15:33:33,Value 3
4542,Assign seriousness,2010-09-24 10:37:58,Value 9
4542,Take in charge ticket,2010-09-28 10:27:26,Value 6
4542,Wait,2010-09-29 09:57:47,Value 12
4542,Take in charge ticket,2010-10-01 09:01:24,Value 12
4542,Resolve ticket,2010-10-01 09:54:21,Value 12
4542,Closed,2010-11-15 10:54:59,Value 5
4543,Assign seriousness,2010-11-04 08:30:46,Value 15
4543,Take in charge ticket,2010-11-08 10:57:14,Value 9
4543,Wait,2010-11-08 10:57:35,Value 9
4543,Take in charge ticket,2010-11-22 14:44:53,Value 9
4543,Resolve ticket,2010-11-22 14:45:04,Value 9
4543,Closed,2010-12-07 14:45:16,Value 5
4544,Assign seriousness,2012-06-29 10:59:16,Value 1
4544,Take in charge ticket,2012-07-02 11:00:50,Value 1
4544,Resolve ticket,2012-07-02 13:18:10,Value 1
4544,Closed,2012-08-02 08:13:29,Value 5
4545,Assign seriousness,2012-05-14 14:48:40,Value 1
4545,Take in charge ticket,2012-05-14 14:49:06,Value 1
4545,Resolve ticket,2012-05-15 07:34:15,Value 9
4545,Closed,2012-06-14 14:50:19,Value 5
4546,Assign seriousness,2011-10-11 15:52:13,Value 1
4546,Assign seriousness,2011-10-11 15:59:18,Value 2
4546,Take in charge ticket,2011-10-14 07:30:59,Value 6
4546,Resolve ticket,2011-10-14 10:13:37,Value 17
4546,Closed,2011-11-11 17:00:52,Value 5
4548,Assign seriousness,2012-05-08 11:00:01,Value 4
4548,Take in charge ticket,2012-05-10 15:53:22,Value 1
4548,Resolve ticket,2012-05-10 15:55:29,Value 1
4548,Closed,2012-06-08 11:00:32,Value 5
4549,Insert ticket,2010-06-30 08:22:51,Value 15
4549,Assign seriousness,2010-06-30 08:23:17,Value 15
4549,Take in charge ticket,2010-06-30 08:23:25,Value 15
4549,Resolve ticket,2010-07-07 16:33:55,Value 15
4549,Closed,2010-08-13 08:35:17,Value 5
4550,Assign seriousness,2012-07-25 15:38:49,Value 13
4550,Take in charge ticket,2012-07-26 08:16:10,Value 13
4550,Resolve ticket,2012-07-30 12:07:10,Value 13
4550,Closed,2012-09-09 15:40:32,Value 5
4551,Assign seriousness,2010-08-02 15:40:51,Value 9
4551,Assign seriousness,2010-08-03 11:10:25,Value 16
4551,Take in charge ticket,2010-08-03 11:10:37,Value 16
4551,Resolve ticket,2010-08-06 12:58:44,Value 6
4551,Take in charge ticket,2010-08-23 08:54:24,Value 16
4551,Wait,2010-08-27 15:04:37,Value 6
4551,Take in charge ticket,2010-09-16 13:57:16,Value 6
4551,Resolve ticket,2010-09-16 13:57:32,Value 6
4551,Closed,2010-10-01 13:57:52,Value 5
4552,Assign seriousness,2011-01-05 16:37:24,Value 8
4552,Assign seriousness,2011-01-17 16:17:14,Value 2
4552,Take in charge ticket,2011-01-17 16:17:19,Value 2
4552,Resolve ticket,2011-01-28 10:34:14,Value 13
4552,Closed,2011-02-12 10:34:34,Value 5
4553,Assign seriousness,2012-03-05 10:14:32,Value 1
4553,Take in charge ticket,2012-03-05 13:29:12,Value 6
4553,Resolve ticket,2012-03-05 16:52:14,Value 12
4553,Resolve ticket,2012-03-05 16:52:15,Value 12
4553,Closed,2012-04-18 09:20:32,Value 5
4554,Assign seriousness,2012-01-11 15:45:36,Value 1
4554,Take in charge ticket,2012-01-12 14:17:06,Value 2
4554,Resolve ticket,2012-01-13 08:25:55,Value 2
4554,Closed,2012-02-11 15:50:18,Value 5
4555,Assign seriousness,2010-09-24 14:36:43,Value 9
4555,Take in charge ticket,2010-09-24 14:36:57,Value 9
4555,Wait,2010-09-24 14:59:26,Value 9
4555,Take in charge ticket,2010-10-20 14:53:10,Value 14
4555,Resolve ticket,2010-10-22 11:02:38,Value 9
4555,Closed,2010-11-06 12:02:55,Value 5
4556,Assign seriousness,2011-10-05 15:20:09,Value 1
4556,Assign seriousness,2011-10-05 15:23:42,Value 1
4556,Take in charge ticket,2011-10-05 15:24:50,Value 17
4556,Resolve ticket,2011-10-06 08:10:06,Value 17
4556,Closed,2011-11-18 16:30:31,Value 5
4557,Assign seriousness,2013-09-24 07:31:20,Value 1
4557,Take in charge ticket,2013-09-24 07:31:53,Value 1
4557,Resolve ticket,2013-10-18 15:33:59,Value 1
4557,Closed,2013-11-02 16:34:17,Value 3
4559,Assign seriousness,2013-04-19 16:00:59,Value 1
4559,Assign seriousness,2013-05-15 10:04:42,Value 2
4559,Resolve ticket,2013-05-15 10:05:53,Value 2
4559,Closed,2013-05-30 10:06:11,Value 3
4560,Assign seriousness,2012-07-10 10:42:30,Value 1
4560,Take in charge ticket,2012-07-10 10:42:39,Value 1
4560,Resolve ticket,2012-07-12 08:25:33,Value 1
4560,Resolve ticket,2012-07-12 08:25:34,Value 1
4560,Closed,2012-08-10 10:50:34,Value 5
4561,Assign seriousness,2011-11-11 10:56:00,Value 1
4561,Take in charge ticket,2011-11-11 11:16:00,Value 1
4561,Resolve ticket,2011-11-11 11:34:23,Value 1
4561,Closed,2011-12-29 11:00:34,Value 5
4562,Assign seriousness,2012-03-08 11:10:56,Value 13
4562,Resolve ticket,2012-03-08 11:11:48,Value 13
4562,Closed,2012-04-10 10:20:47,Value 5
4563,Take in charge ticket,2013-01-28 15:11:17,Value 1
4563,Resolve ticket,2013-02-15 08:07:20,Value 1
4563,Closed,2013-03-02 08:07:34,Value 3
4564,Assign seriousness,2010-08-25 07:23:31,Value 19
4564,Take in charge ticket,2010-08-25 10:54:48,Value 17
4564,Resolve ticket,2010-08-25 10:56:21,Value 17
4564,Closed,2010-10-08 07:30:39,Value 5
4565,Assign seriousness,2013-04-22 12:51:52,Value 14
4565,Take in charge ticket,2013-04-29 07:50:34,Value 12
4565,Wait,2013-04-29 08:41:33,Value 12
4565,Resolve ticket,2013-05-10 07:24:20,Value 12
4565,Closed,2013-05-25 07:24:42,Value 3
4566,Assign seriousness,2010-04-19 12:49:41,Value 2
4566,Take in charge ticket,2010-04-21 09:03:49,Value 2
4566,Resolve ticket,2010-04-21 12:29:17,Value 2
4566,Take in charge ticket,2010-04-21 14:21:45,Value 2
4566,Resolve ticket,2010-04-22 08:03:28,Value 2
4566,Closed,2010-06-04 12:51:21,Value 5
4567,Assign seriousness,2013-01-21 15:09:45,Value 13
4567,Take in charge ticket,2013-02-07 16:27:28,Value 2
4567,Wait,2013-02-18 08:07:33,Value 9
4567,Resolve ticket,2013-02-18 10:30:18,Value 9
4567,Closed,2013-03-05 10:30:29,Value 3
4568,Assign seriousness,2013-02-12 14:02:02,Value 1
4568,Take in charge ticket,2013-02-28 11:36:52,Value 2
4568,Wait,2013-02-28 11:40:34,Value 9
4568,Resolve ticket,2013-03-01 10:22:10,Value 9
4568,Closed,2013-03-16 10:22:26,Value 3
4570,Assign seriousness,2012-06-18 10:46:34,Value 13
4570,Take in charge ticket,2012-06-19 07:27:20,Value 6
4570,Resolve ticket,2012-06-20 08:09:59,Value 6
4570,Closed,2012-08-02 08:13:12,Value 5
4571,Assign seriousness,2011-05-13 12:28:23,Value 8
4571,Take in charge ticket,2011-05-13 12:29:05,Value 8
4571,Wait,2011-05-18 07:02:46,Value 6
4571,Take in charge ticket,2011-06-07 07:36:50,Value 11
4571,Resolve ticket,2011-06-07 07:36:56,Value 11
4571,Closed,2011-07-06 12:33:34,Value 5
4572,Assign seriousness,2010-08-11 12:32:48,Value 12
4572,Take in charge ticket,2010-09-02 08:04:35,Value 2
4572,Resolve ticket,2010-09-02 08:05:33,Value 2
4572,Closed,2010-09-17 08:05:46,Value 5
4573,Assign seriousness,2011-03-14 11:11:23,Value 8
4573,Take in charge ticket,2011-03-14 11:15:18,Value 8
4573,Wait,2011-03-28 08:41:55,Value 2
4573,Take in charge ticket,2011-03-30 10:22:37,Value 2
4573,Resolve ticket,2011-03-30 10:22:49,Value 2
4573,Closed,2011-04-16 13:00:24,Value 5
4574,Assign seriousness,2011-02-07 16:49:00,Value 9
4574,Take in charge ticket,2011-02-08 16:04:33,Value 8
4574,Resolve ticket,2011-02-18 14:37:11,Value 2
4574,Closed,2011-04-02 14:15:26,Value 5
4575,Assign seriousness,2011-05-25 08:48:31,Value 8
4575,Take in charge ticket,2011-05-25 08:49:01,Value 8
4575,Wait,2011-05-26 09:53:17,Value 6
4575,Take in charge ticket,2011-07-01 08:04:12,Value 6
4575,Resolve ticket,2011-07-01 08:14:34,Value 6
4575,Closed,2011-07-16 08:14:45,Value 5
4576,Assign seriousness,2010-12-23 13:51:43,Value 8
4576,Take in charge ticket,2010-12-27 08:09:54,Value 6
4576,Resolve ticket,2011-01-14 09:31:54,Value 6
4576,Closed,2011-01-29 09:32:10,Value 5
4577,Assign seriousness,2011-11-18 13:35:12,Value 1
4577,Take in charge ticket,2011-11-21 13:25:49,Value 13
